Timestamp,Temperature,Humidity,LightIntensity
2022/3/26 0:00:11,16.35,98.20,0.06
2022/3/26 0:00:43,16.36,98.25,0.06
2022/3/26 0:01:16,16.36,98.26,0.06
2022/3/26 0:01:48,16.36,98.29,0.06
2022/3/26 0:02:20,16.35,98.40,0.06
2022/3/26 0:02:52,16.40,98.34,0.06
2022/3/26 0:03:25,16.39,98.29,0.06
2022/3/26 0:03:57,16.39,98.25,0.06
2022/3/26 0:04:29,16.37,98.16,0.06
2022/3/26 0:05:02,16.33,98.10,0.06
2022/3/26 0:05:34,16.35,98.19,0.06
2022/3/26 0:06:06,16.35,98.26,0.06
2022/3/26 0:06:39,16.32,98.26,0.06
2022/3/26 0:07:11,16.35,98.31,0.06
2022/3/26 0:07:43,16.32,98.30,0.06
2022/3/26 0:08:15,16.32,98.27,0.06
2022/3/26 0:08:48,16.32,98.21,0.06
2022/3/26 0:09:20,16.32,98.19,0.06
2022/3/26 0:09:52,16.32,98.19,0.06
2022/3/26 0:10:25,16.30,98.15,0.06
2022/3/26 0:10:57,16.29,98.04,0.06
2022/3/26 0:11:29,16.27,98.00,0.06
2022/3/26 0:12:01,16.27,98.07,0.06
2022/3/26 0:12:34,16.27,98.09,0.06
2022/3/26 0:13:06,16.27,98.10,0.06
2022/3/26 0:13:38,16.26,98.19,0.06
2022/3/26 0:14:10,16.26,98.18,0.06
2022/3/26 0:14:43,16.23,98.23,0.06
2022/3/26 0:15:15,16.27,98.28,0.06
2022/3/26 0:15:47,16.23,98.28,0.06
2022/3/26 0:16:20,16.25,98.32,0.06
2022/3/26 0:16:52,16.23,98.29,0.06
2022/3/26 0:17:24,16.25,98.23,0.06
2022/3/26 0:17:56,16.23,98.17,0.06
2022/3/26 0:18:29,16.20,98.15,0.06
2022/3/26 0:19:01,16.19,98.20,0.06
2022/3/26 0:19:33,16.19,98.28,0.06
2022/3/26 0:20:06,16.19,98.31,0.06
2022/3/26 0:20:38,16.19,98.33,0.06
2022/3/26 0:21:10,16.17,98.35,0.06
2022/3/26 0:21:42,16.17,98.38,0.06
2022/3/26 0:22:15,16.19,98.47,0.06
2022/3/26 0:22:47,16.20,98.43,0.06
2022/3/26 0:23:19,16.19,98.41,0.06
2022/3/26 0:23:52,16.17,98.45,0.06
2022/3/26 0:24:24,16.17,98.37,0.06
2022/3/26 0:24:56,16.16,98.29,0.06
2022/3/26 0:25:28,16.15,98.27,0.06
2022/3/26 0:26:01,16.15,98.33,0.06
2022/3/26 0:26:33,16.13,98.37,0.06
2022/3/26 0:27:05,16.15,98.36,0.06
2022/3/26 0:27:38,16.13,98.48,0.06
2022/3/26 0:28:10,16.13,98.54,0.06
2022/3/26 0:28:42,16.15,98.57,0.06
2022/3/26 0:29:14,16.15,98.48,0.06
2022/3/26 0:29:47,16.13,98.43,0.06
2022/3/26 0:30:19,16.12,98.42,0.06
2022/3/26 0:30:51,16.11,98.37,0.06
2022/3/26 0:31:24,16.11,98.37,0.06
2022/3/26 0:31:56,16.09,98.41,0.06
2022/3/26 0:32:28,16.08,98.43,0.06
2022/3/26 0:33:00,16.05,98.37,0.06
2022/3/26 0:33:33,16.09,98.41,0.06
2022/3/26 0:34:05,16.06,98.47,0.06
2022/3/26 0:34:37,16.05,98.44,0.06
2022/3/26 0:35:10,16.03,98.43,0.06
2022/3/26 0:35:42,16.03,98.44,0.06
2022/3/26 0:36:14,16.06,98.44,0.06
