Timestamp,Temperature,Humidity,LightIntensity
2022/3/6 0:00:00,15.13,97.62,0.06
2022/3/6 0:00:32,15.15,97.65,0.06
2022/3/6 0:01:04,15.13,97.63,0.06
2022/3/6 0:01:37,15.13,97.67,0.06
2022/3/6 0:02:09,15.13,97.68,0.06
2022/3/6 0:02:41,15.10,97.70,0.06
2022/3/6 0:03:13,15.10,97.73,0.06
2022/3/6 0:03:46,15.10,97.73,0.06
2022/3/6 0:04:18,15.10,97.68,0.06
2022/3/6 0:04:50,15.09,97.61,0.06
2022/3/6 0:05:22,15.06,97.59,0.06
2022/3/6 0:05:55,15.09,97.62,0.06
2022/3/6 0:06:27,15.09,97.57,0.06
2022/3/6 0:06:59,15.09,97.60,0.06
2022/3/6 0:07:31,15.09,97.63,0.06
2022/3/6 0:08:04,15.09,97.71,0.06
2022/3/6 0:08:36,15.10,97.70,0.06
2022/3/6 0:09:08,15.10,97.69,0.06
2022/3/6 0:09:41,15.07,97.70,0.06
2022/3/6 0:10:13,15.10,97.73,0.06
2022/3/6 0:10:45,15.09,97.72,0.06
2022/3/6 0:11:17,15.07,97.75,0.06
2022/3/6 0:11:50,15.07,97.73,0.06
2022/3/6 0:12:22,15.07,97.73,0.06
2022/3/6 0:12:54,15.09,97.76,0.06
2022/3/6 0:13:26,15.09,97.75,0.06
2022/3/6 0:13:59,15.09,97.81,0.06
2022/3/6 0:14:31,15.09,97.73,0.06
2022/3/6 0:15:03,15.09,97.75,0.06
2022/3/6 0:15:35,15.07,97.77,0.06
2022/3/6 0:16:08,15.07,97.77,0.06
2022/3/6 0:16:40,15.06,97.77,0.06
2022/3/6 0:17:12,15.06,97.77,0.06
2022/3/6 0:17:45,15.06,97.81,0.06
2022/3/6 0:18:17,15.10,97.85,0.06
2022/3/6 0:18:49,15.07,97.81,0.06
2022/3/6 0:19:21,15.07,97.86,0.06
2022/3/6 0:19:54,15.07,97.80,0.06
2022/3/6 0:20:26,15.06,97.78,0.06
2022/3/6 0:20:58,15.06,97.83,0.06
2022/3/6 0:21:30,15.06,97.79,0.06
2022/3/6 0:22:03,15.04,97.83,0.06
2022/3/6 0:22:35,15.03,97.86,0.06
2022/3/6 0:23:07,15.04,97.91,0.06
2022/3/6 0:23:39,15.04,97.91,0.06
2022/3/6 0:24:12,15.04,97.96,0.06
2022/3/6 0:24:44,15.04,97.94,0.06
2022/3/6 0:25:16,15.06,97.96,0.06
2022/3/6 0:25:48,15.04,97.96,0.06
2022/3/6 0:26:21,15.06,98.00,0.06
