Timestamp,Temperature,Humidity,LightIntensity
2022/2/18 0:00:27,17.56,97.08,0.06
2022/2/18 0:01:00,17.53,97.14,0.06
2022/2/18 0:01:32,17.53,97.15,0.06
2022/2/18 0:02:04,17.52,97.13,0.06
2022/2/18 0:02:36,17.55,97.12,0.06
2022/2/18 0:03:09,17.55,97.19,0.13
2022/2/18 0:03:41,17.53,97.15,0.13
2022/2/18 0:04:13,17.55,97.13,0.13
2022/2/18 0:04:45,17.52,97.11,0.13
2022/2/18 0:05:18,17.52,97.17,0.13
2022/2/18 0:05:50,17.53,97.19,0.13
2022/2/18 0:06:22,17.53,97.22,0.06
2022/2/18 0:06:54,17.55,97.28,0.13
2022/2/18 0:07:27,17.53,97.28,0.06
2022/2/18 0:07:59,17.53,97.34,0.13
2022/2/18 0:08:31,17.55,97.34,0.13
2022/2/18 0:09:03,17.53,97.37,0.13
2022/2/18 0:09:35,17.52,97.35,0.13
2022/2/18 0:10:08,17.50,97.38,0.13
2022/2/18 0:10:40,17.52,97.34,0.13
2022/2/18 0:11:12,17.49,97.26,0.13
2022/2/18 0:11:44,17.50,97.27,0.13
2022/2/18 0:12:17,17.48,97.24,0.13
2022/2/18 0:12:49,17.48,97.17,0.13
2022/2/18 0:13:21,17.48,97.15,0.13
2022/2/18 0:13:53,17.48,97.20,0.13
2022/2/18 0:14:26,17.48,97.24,0.06
2022/2/18 0:14:58,17.48,97.22,0.06
2022/2/18 0:15:30,17.46,97.23,0.06
2022/2/18 0:16:02,17.49,97.32,0.06
2022/2/18 0:16:35,17.48,97.35,0.06
2022/2/18 0:17:07,17.50,97.39,0.06
2022/2/18 0:17:39,17.50,97.41,0.06
2022/2/18 0:18:11,17.49,97.40,0.06
2022/2/18 0:18:44,17.49,97.46,0.06
2022/2/18 0:19:16,17.50,97.47,0.06
2022/2/18 0:19:48,17.49,97.45,0.06
2022/2/18 0:20:20,17.50,97.48,0.06
2022/2/18 0:20:53,17.52,97.48,0.06
2022/2/18 0:21:25,17.49,97.47,0.06
2022/2/18 0:21:57,17.49,97.50,0.06
2022/2/18 0:22:29,17.50,97.46,0.06
2022/2/18 0:23:02,17.49,97.50,0.06
2022/2/18 0:23:34,17.49,97.47,0.06
2022/2/18 0:24:06,17.50,97.53,0.06
2022/2/18 0:24:38,17.50,97.51,0.06
2022/2/18 0:25:11,17.52,97.53,0.06
2022/2/18 0:25:43,17.52,97.50,0.06
2022/2/18 0:26:15,17.52,97.53,0.06
2022/2/18 0:26:47,17.50,97.55,0.06
2022/2/18 0:27:19,17.52,97.55,0.06
2022/2/18 0:27:52,17.52,97.54,0.06
2022/2/18 0:28:24,17.50,97.50,0.06
2022/2/18 0:28:56,17.50,97.51,0.06
2022/2/18 0:29:28,17.52,97.49,0.06
2022/2/18 0:30:01,17.52,97.45,0.06
2022/2/18 0:30:33,17.50,97.42,0.06
2022/2/18 0:31:05,17.55,97.44,0.06
2022/2/18 0:31:37,17.52,97.45,0.06
2022/2/18 0:32:10,17.53,97.40,0.06
2022/2/18 0:32:42,17.55,97.45,0.06
2022/2/18 0:33:14,17.53,97.42,0.06
2022/2/18 0:33:46,17.56,97.43,0.06
2022/2/18 0:34:19,17.55,97.38,0.06
2022/2/18 0:34:51,17.56,97.39,0.06
2022/2/18 0:35:23,17.55,97.40,0.06
2022/2/18 0:35:55,17.53,97.40,0.06
2022/2/18 0:36:28,17.55,97.38,0.06
2022/2/18 0:37:00,17.55,97.40,0.06
2022/2/18 0:37:32,17.53,97.39,0.06
2022/2/18 0:38:04,17.56,97.39,0.06
2022/2/18 0:38:37,17.59,97.37,0.06
2022/2/18 0:39:09,17.55,97.37,0.06
2022/2/18 0:39:41,17.59,97.40,0.06
2022/2/18 0:40:13,17.58,97.39,0.06
2022/2/18 0:40:46,17.58,97.36,0.06
2022/2/18 0:41:18,17.58,97.31,0.06
2022/2/18 0:41:50,17.61,97.28,0.06
2022/2/18 0:42:22,17.61,97.27,0.06
2022/2/18 0:42:55,17.58,97.23,0.06
2022/2/18 0:43:27,17.58,97.19,0.06
2022/2/18 0:43:59,17.62,97.18,0.06
2022/2/18 0:44:31,17.59,97.19,0.06
2022/2/18 0:45:03,17.61,97.16,0.06
2022/2/18 0:45:36,17.61,97.13,0.06
2022/2/18 0:46:08,17.59,97.09,0.06
2022/2/18 0:46:40,17.61,97.11,0.06
2022/2/18 0:47:12,17.62,97.11,0.06
2022/2/18 0:47:45,17.65,97.13,0.06
2022/2/18 0:48:17,17.62,97.11,0.06
2022/2/18 0:48:49,17.62,97.12,0.06
2022/2/18 0:49:21,17.65,97.12,0.06
2022/2/18 0:49:54,17.62,97.07,0.06
2022/2/18 0:50:26,17.64,97.04,0.06
2022/2/18 0:50:58,17.64,97.05,0.06
2022/2/18 0:51:30,17.64,97.01,0.06
2022/2/18 0:52:03,17.65,97.01,0.06
2022/2/18 0:52:35,17.62,96.96,0.06
2022/2/18 0:53:07,17.65,96.97,0.06
2022/2/18 0:53:39,17.64,96.98,0.06
2022/2/18 0:54:12,17.65,96.93,0.06
2022/2/18 0:54:44,17.64,96.93,0.06
2022/2/18 0:55:16,17.65,96.94,0.13
2022/2/18 0:55:48,17.66,96.95,0.06
2022/2/18 0:56:21,17.68,96.92,0.06
2022/2/18 0:56:53,17.69,96.95,0.06
2022/2/18 0:57:25,17.65,96.98,0.06
2022/2/18 0:57:57,17.66,96.99,0.06
2022/2/18 0:58:30,17.68,96.95,0.06
2022/2/18 0:59:02,17.68,96.89,0.06
2022/2/18 0:59:34,17.66,96.91,0.06
2022/2/18 1:00:06,17.69,96.86,0.06
2022/2/18 1:00:39,17.68,96.90,0.06
2022/2/18 1:01:11,17.66,96.82,0.06
2022/2/18 1:01:43,17.68,96.80,0.06
2022/2/18 1:02:15,17.68,96.75,0.06
2022/2/18 1:02:48,17.70,96.81,0.06
2022/2/18 1:03:20,17.68,96.80,0.06
2022/2/18 1:03:52,17.68,96.84,0.06
