Timestamp,Temperature,Humidity,LightIntensity
2022/3/13 0:00:03,17.41,98.15,0.06
2022/3/13 0:00:35,17.41,98.15,0.06
2022/3/13 0:01:07,17.39,98.17,0.06
2022/3/13 0:01:40,17.42,98.21,0.06
2022/3/13 0:02:12,17.43,98.22,0.06
2022/3/13 0:02:44,17.41,98.21,0.06
2022/3/13 0:03:16,17.42,98.23,0.06
2022/3/13 0:03:49,17.42,98.24,0.06
2022/3/13 0:04:21,17.42,98.19,0.06
2022/3/13 0:04:53,17.42,98.15,0.06
2022/3/13 0:05:25,17.38,98.15,0.06
2022/3/13 0:05:58,17.42,98.16,0.06
2022/3/13 0:06:30,17.42,98.16,0.06
2022/3/13 0:07:02,17.42,98.16,0.06
2022/3/13 0:07:35,17.41,98.21,0.06
2022/3/13 0:08:07,17.42,98.21,0.06
2022/3/13 0:08:39,17.41,98.16,0.06
2022/3/13 0:09:11,17.43,98.21,0.06
2022/3/13 0:09:44,17.39,98.19,0.06
2022/3/13 0:10:16,17.41,98.21,0.06
2022/3/13 0:10:48,17.41,98.14,0.06
2022/3/13 0:11:20,17.41,98.19,0.06
2022/3/13 0:11:53,17.39,98.19,0.06
2022/3/13 0:12:25,17.39,98.20,0.06
2022/3/13 0:12:57,17.38,98.25,0.06
2022/3/13 0:13:30,17.41,98.28,0.06
2022/3/13 0:14:02,17.43,98.29,0.06
2022/3/13 0:14:34,17.42,98.25,0.06
2022/3/13 0:15:06,17.42,98.29,0.06
2022/3/13 0:15:39,17.41,98.30,0.06
2022/3/13 0:16:11,17.41,98.29,0.06
2022/3/13 0:16:43,17.38,98.27,0.06
2022/3/13 0:17:15,17.39,98.26,0.06
2022/3/13 0:17:48,17.39,98.22,0.06
2022/3/13 0:18:20,17.39,98.27,0.06
2022/3/13 0:18:52,17.42,98.30,0.06
2022/3/13 0:19:25,17.41,98.29,0.06
2022/3/13 0:19:57,17.38,98.35,0.06
2022/3/13 0:20:29,17.39,98.36,0.06
2022/3/13 0:21:01,17.41,98.39,0.06
2022/3/13 0:21:34,17.41,98.36,0.06
2022/3/13 0:22:06,17.39,98.35,0.06
2022/3/13 0:22:38,17.39,98.33,0.06
2022/3/13 0:23:10,17.37,98.33,0.06
2022/3/13 0:23:43,17.41,98.32,0.06
2022/3/13 0:24:15,17.39,98.37,0.06
2022/3/13 0:24:47,17.41,98.40,0.06
2022/3/13 0:25:19,17.39,98.40,0.06
2022/3/13 0:25:52,17.41,98.39,0.06
2022/3/13 0:26:24,17.41,98.46,0.06
2022/3/13 0:26:56,17.41,98.39,0.06
2022/3/13 0:27:29,17.42,98.40,0.06
2022/3/13 0:28:01,17.42,98.46,0.06
