Timestamp,Temperature,Humidity,LightIntensity
2021/12/28 0:00:01,13.12,99.57,0.06
2021/12/28 0:00:33,13.12,99.55,0.06
2021/12/28 0:01:06,13.09,99.54,0.06
2021/12/28 0:01:38,13.10,99.55,0.06
2021/12/28 0:02:10,13.12,99.61,0.06
2021/12/28 0:02:42,13.07,99.54,0.06
2021/12/28 0:03:14,13.09,99.52,0.06
2021/12/28 0:03:46,13.10,99.67,0.06
2021/12/28 0:04:19,13.12,99.74,0.06
2021/12/28 0:04:51,13.13,99.78,0.06
2021/12/28 0:05:23,13.10,99.71,0.06
2021/12/28 0:05:55,13.10,99.58,0.06
2021/12/28 0:06:27,13.09,99.53,0.06
2021/12/28 0:06:59,13.07,99.49,0.06
2021/12/28 0:07:32,13.07,99.43,0.06
2021/12/28 0:08:04,13.06,99.39,0.06
2021/12/28 0:08:36,13.06,99.44,0.06
2021/12/28 0:09:08,13.06,99.54,0.06
2021/12/28 0:09:40,13.07,99.64,0.06
2021/12/28 0:10:13,13.09,99.64,0.06
2021/12/28 0:10:45,13.09,99.68,0.06
2021/12/28 0:11:17,13.06,99.55,0.06
2021/12/28 0:11:49,13.02,99.43,0.06
2021/12/28 0:12:21,13.02,99.28,0.06
2021/12/28 0:12:53,13.00,99.27,0.06
2021/12/28 0:13:26,13.02,99.28,0.06
2021/12/28 0:13:58,13.00,99.31,0.06
2021/12/28 0:14:30,12.99,99.31,0.06
2021/12/28 0:15:02,13.00,99.31,0.06
2021/12/28 0:15:34,12.98,99.34,0.06
2021/12/28 0:16:06,12.99,99.35,0.06
2021/12/28 0:16:39,12.99,99.31,0.06
2021/12/28 0:17:11,12.98,99.31,0.06
2021/12/28 0:17:43,12.98,99.28,0.06
2021/12/28 0:18:15,12.95,99.22,0.06
2021/12/28 0:18:47,12.98,99.32,0.06
2021/12/28 0:19:19,12.96,99.38,0.06
2021/12/28 0:19:52,12.98,99.45,0.06
2021/12/28 0:20:24,12.98,99.54,0.06
2021/12/28 0:20:56,12.96,99.48,0.06
2021/12/28 0:21:28,12.95,99.42,0.06
2021/12/28 0:22:00,12.94,99.35,0.06
2021/12/28 0:22:32,12.94,99.39,0.06
2021/12/28 0:23:05,12.96,99.47,0.06
2021/12/28 0:23:37,12.94,99.45,0.06
2021/12/28 0:24:09,12.94,99.45,0.06
2021/12/28 0:24:41,12.95,99.53,0.06
2021/12/28 0:25:13,12.95,99.57,0.06
2021/12/28 0:25:46,12.96,99.57,0.06
2021/12/28 0:26:18,12.96,99.56,0.06
2021/12/28 0:26:50,12.95,99.57,0.06
2021/12/28 0:27:22,12.96,99.51,0.06
2021/12/28 0:27:54,12.95,99.51,0.06
2021/12/28 0:28:26,12.95,99.62,0.06
2021/12/28 0:28:59,12.96,99.64,0.06
2021/12/28 0:29:31,12.99,99.78,0.06
2021/12/28 0:30:03,13.05,99.90,0.06
2021/12/28 0:30:35,13.02,99.94,0.06
2021/12/28 0:31:07,13.02,99.92,0.06
2021/12/28 0:31:39,13.02,99.91,0.06
2021/12/28 0:32:12,12.99,99.73,0.06
2021/12/28 0:32:44,12.98,99.63,0.06
2021/12/28 0:33:16,12.99,99.66,0.06
2021/12/28 0:33:48,12.99,99.62,0.06
2021/12/28 0:34:20,13.03,99.62,0.06
2021/12/28 0:34:52,13.00,99.64,0.06
2021/12/28 0:35:25,13.02,99.69,0.06
2021/12/28 0:35:57,13.00,99.70,0.06
2021/12/28 0:36:29,13.02,99.74,0.06
2021/12/28 0:37:01,13.00,99.72,0.06
2021/12/28 0:37:33,13.02,99.71,0.06
2021/12/28 0:38:06,13.00,99.75,0.06
2021/12/28 0:38:38,13.00,99.65,0.06
2021/12/28 0:39:10,13.02,99.60,0.06
2021/12/28 0:39:42,12.99,99.49,0.06
2021/12/28 0:40:14,13.00,99.50,0.06
2021/12/28 0:40:46,13.00,99.46,0.06
2021/12/28 0:41:19,12.99,99.51,0.06
2021/12/28 0:41:51,13.02,99.67,0.06
2021/12/28 0:42:23,13.05,99.66,0.06
2021/12/28 0:42:55,13.02,99.70,0.06
2021/12/28 0:43:27,13.06,99.76,0.06
2021/12/28 0:43:59,13.07,99.80,0.06
2021/12/28 0:44:32,13.07,99.86,0.06
2021/12/28 0:45:04,13.07,99.90,0.06
2021/12/28 0:45:36,13.10,99.91,0.06
2021/12/28 0:46:08,13.10,99.93,0.06
2021/12/28 0:46:40,13.13,99.91,0.06
2021/12/28 0:47:12,13.15,99.93,0.06
2021/12/28 0:47:45,13.12,100.00,0.06
2021/12/28 0:48:17,13.19,100.00,0.06
2021/12/28 0:48:49,13.17,100.00,0.06
2021/12/28 0:49:21,13.22,100.00,0.06
2021/12/28 0:49:53,13.19,100.00,0.06
2021/12/28 0:50:25,13.22,100.00,0.06
2021/12/28 0:50:58,13.25,100.00,0.06
2021/12/28 0:51:30,13.27,100.00,0.06
2021/12/28 0:52:02,13.25,100.00,0.06
2021/12/28 0:52:34,13.26,100.00,0.06
2021/12/28 0:53:06,13.26,99.97,0.06
2021/12/28 0:53:39,13.27,99.94,0.06
2021/12/28 0:54:11,13.26,99.86,0.06
2021/12/28 0:54:43,13.29,99.90,0.06
2021/12/28 0:55:15,13.32,99.97,0.06
2021/12/28 0:55:47,13.33,100.00,0.06
2021/12/28 0:56:19,13.32,99.98,0.06
2021/12/28 0:56:52,13.33,99.99,0.06
2021/12/28 0:57:24,13.36,100.00,0.06
2021/12/28 0:57:56,13.39,100.00,0.06
2021/12/28 0:58:28,13.39,100.00,0.06
2021/12/28 0:59:00,13.39,99.96,0.06
2021/12/28 0:59:32,13.39,99.98,0.06
2021/12/28 1:00:05,13.42,100.00,0.06
2021/12/28 1:00:37,13.40,100.00,0.06
2021/12/28 1:01:09,13.46,100.00,0.06
2021/12/28 1:01:41,13.45,100.00,0.06
2021/12/28 1:02:13,13.45,100.00,0.06
2021/12/28 1:02:46,13.45,100.00,0.06
2021/12/28 1:03:18,13.47,99.98,0.06
2021/12/28 1:03:50,13.45,99.87,0.06
2021/12/28 1:04:22,13.43,99.84,0.06
2021/12/28 1:04:54,13.46,99.89,0.06
2021/12/28 1:05:26,13.46,99.89,0.06
2021/12/28 1:05:59,13.49,99.96,0.06
2021/12/28 1:06:31,13.46,99.99,0.06
2021/12/28 1:07:03,13.49,99.98,0.06
2021/12/28 1:07:35,13.50,100.00,0.06
2021/12/28 1:08:07,13.50,100.00,0.06
2021/12/28 1:08:39,13.49,100.00,0.06
2021/12/28 1:09:12,13.53,100.00,0.06
2021/12/28 1:09:44,13.50,99.93,0.06
2021/12/28 1:10:16,13.50,99.90,0.06
2021/12/28 1:10:48,13.50,99.87,0.06
2021/12/28 1:11:20,13.49,99.85,0.06
2021/12/28 1:11:52,13.50,99.82,0.06
2021/12/28 1:12:25,13.49,99.83,0.06
2021/12/28 1:12:57,13.53,99.88,0.06
2021/12/28 1:13:29,13.50,99.91,0.06
2021/12/28 1:14:01,13.50,99.87,0.06
2021/12/28 1:14:33,13.49,99.84,0.06
2021/12/28 1:15:06,13.47,99.74,0.06
2021/12/28 1:15:38,13.46,99.72,0.06
2021/12/28 1:16:10,13.46,99.74,0.06
2021/12/28 1:16:42,13.46,99.70,0.06
2021/12/28 1:17:14,13.45,99.73,0.06
2021/12/28 1:17:46,13.46,99.70,0.06
2021/12/28 1:18:19,13.49,99.75,0.06
2021/12/28 1:18:51,13.45,99.77,0.06
2021/12/28 1:19:23,13.46,99.79,0.06
2021/12/28 1:19:55,13.43,99.72,0.06
2021/12/28 1:20:27,13.42,99.62,0.06
2021/12/28 1:20:59,13.40,99.61,0.06
2021/12/28 1:21:32,13.39,99.61,0.06
2021/12/28 1:22:04,13.39,99.56,0.06
2021/12/28 1:22:36,13.40,99.63,0.06
2021/12/28 1:23:08,13.39,99.68,0.06
2021/12/28 1:23:40,13.40,99.73,0.06
2021/12/28 1:24:12,13.37,99.71,0.06
2021/12/28 1:24:45,13.37,99.74,0.06
2021/12/28 1:25:17,13.37,99.71,0.06
2021/12/28 1:25:49,13.35,99.68,0.06
2021/12/28 1:26:21,13.33,99.62,0.06
2021/12/28 1:26:53,13.27,99.50,0.06
2021/12/28 1:27:26,13.30,99.45,0.06
2021/12/28 1:27:58,13.29,99.49,0.06
2021/12/28 1:28:30,13.29,99.53,0.06
2021/12/28 1:29:02,13.26,99.63,0.06
2021/12/28 1:29:34,13.29,99.70,0.06
2021/12/28 1:30:06,13.30,99.78,0.06
2021/12/28 1:30:38,13.29,99.84,0.06
2021/12/28 1:31:11,13.29,99.83,0.06
2021/12/28 1:31:43,13.23,99.74,0.06
2021/12/28 1:32:15,13.25,99.64,0.06
2021/12/28 1:32:47,13.23,99.59,0.06
2021/12/28 1:33:19,13.23,99.61,0.06
2021/12/28 1:33:52,13.22,99.61,0.06
2021/12/28 1:34:24,13.19,99.54,0.06
2021/12/28 1:34:56,13.19,99.56,0.06
2021/12/28 1:35:28,13.19,99.64,0.06
2021/12/28 1:36:00,13.19,99.73,0.06
2021/12/28 1:36:32,13.17,99.64,0.06
2021/12/28 1:37:05,13.17,99.60,0.06
2021/12/28 1:37:37,13.12,99.49,0.06
2021/12/28 1:38:09,13.10,99.38,0.06
2021/12/28 1:38:41,13.10,99.27,0.06
2021/12/28 1:39:13,13.07,99.29,0.06
2021/12/28 1:39:45,13.07,99.35,0.06
2021/12/28 1:40:18,13.06,99.51,0.06
2021/12/28 1:40:50,13.09,99.66,0.06
2021/12/28 1:41:22,13.09,99.74,0.06
2021/12/28 1:41:54,13.07,99.78,0.06
2021/12/28 1:42:26,13.06,99.65,0.06
2021/12/28 1:42:58,13.02,99.54,0.06
2021/12/28 1:43:31,13.00,99.40,0.06
2021/12/28 1:44:03,12.99,99.31,0.06
2021/12/28 1:44:35,12.96,99.40,0.06
2021/12/28 1:45:07,12.98,99.50,0.06
2021/12/28 1:45:39,12.96,99.58,0.06
2021/12/28 1:46:11,12.96,99.62,0.06
2021/12/28 1:46:44,12.98,99.79,0.06
2021/12/28 1:47:16,13.00,99.84,0.06
2021/12/28 1:47:48,12.99,99.88,0.06
2021/12/28 1:48:20,12.95,99.78,0.06
2021/12/28 1:48:52,12.94,99.73,0.06
2021/12/28 1:49:24,12.94,99.69,0.06
2021/12/28 1:49:57,12.92,99.71,0.06
2021/12/28 1:50:29,12.94,99.73,0.06
2021/12/28 1:51:01,12.91,99.69,0.06
2021/12/28 1:51:33,12.91,99.71,0.06
2021/12/28 1:52:05,12.92,99.73,0.06
